"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993)","Host Connected (LGR S/N: 9668993)","End Of File (LGR S/N: 9668993)"
214,01/02/20 07:15:00 PM,47.624,,,,
215,01/02/20 07:30:00 PM,47.446,,,,
216,01/02/20 07:45:00 PM,47.266,,,,
217,01/02/20 08:00:00 PM,47.088,,,,
218,01/02/20 08:15:00 PM,46.908,,,,
219,01/02/20 08:30:00 PM,46.728,,,,
220,01/02/20 08:45:00 PM,46.728,,,,
221,01/02/20 09:00:00 PM,46.548,,,,
222,01/02/20 09:15:00 PM,46.548,,,,
223,01/02/20 09:30:00 PM,46.548,,,,
224,01/02/20 09:45:00 PM,46.369,,,,
225,01/02/20 10:00:00 PM,46.369,,,,
226,01/02/20 10:15:00 PM,46.188,,,,
227,01/02/20 10:30:00 PM,46.008,,,,
228,01/02/20 10:45:00 PM,46.008,,,,
229,01/02/20 11:00:00 PM,46.008,,,,
230,01/02/20 11:15:00 PM,45.828,,,,
231,01/02/20 11:30:00 PM,46.008,,,,
232,01/02/20 11:45:00 PM,46.008,,,,
233,01/03/20 12:00:00 AM,45.828,,,,
234,01/03/20 12:15:00 AM,45.828,,,,
235,01/03/20 12:30:00 AM,45.828,,,,
236,01/03/20 12:45:00 AM,45.828,,,,
237,01/03/20 01:00:00 AM,45.828,,,,
238,01/03/20 01:15:00 AM,45.828,,,,
239,01/03/20 01:30:00 AM,45.828,,,,
240,01/03/20 01:45:00 AM,45.828,,,,
241,01/03/20 02:00:00 AM,45.648,,,,
242,01/03/20 02:15:00 AM,45.648,,,,
243,01/03/20 02:30:00 AM,45.648,,,,
244,01/03/20 02:45:00 AM,45.648,,,,
245,01/03/20 03:00:00 AM,45.466,,,,
246,01/03/20 03:15:00 AM,45.466,,,,
247,01/03/20 03:30:00 AM,45.466,,,,
248,01/03/20 03:45:00 AM,45.286,,,,
249,01/03/20 04:00:00 AM,45.286,,,,
250,01/03/20 04:15:00 AM,45.286,,,,
251,01/03/20 04:30:00 AM,45.104,,,,
252,01/03/20 04:45:00 AM,45.104,,,,
253,01/03/20 05:00:00 AM,45.104,,,,
254,01/03/20 05:15:00 AM,45.104,,,,
255,01/03/20 05:30:00 AM,45.286,,,,
256,01/03/20 05:45:00 AM,45.286,,,,
257,01/03/20 06:00:00 AM,45.286,,,,
258,01/03/20 06:15:00 AM,45.104,,,,
259,01/03/20 06:30:00 AM,45.104,,,,
260,01/03/20 06:45:00 AM,45.104,,,,
261,01/03/20 07:00:00 AM,45.104,,,,
262,01/03/20 07:15:00 AM,45.104,,,,
263,01/03/20 07:30:00 AM,45.104,,,,
264,01/03/20 07:45:00 AM,45.104,,,,
265,01/03/20 08:00:00 AM,45.104,,,,
266,01/03/20 08:15:00 AM,45.286,,,,
267,01/03/20 08:30:00 AM,45.466,,,,
268,01/03/20 08:45:00 AM,45.828,,,,
269,01/03/20 09:00:00 AM,46.008,,,,
270,01/03/20 09:15:00 AM,46.369,,,,
271,01/03/20 09:30:00 AM,47.088,,,,
272,01/03/20 09:45:00 AM,47.982,,,,
273,01/03/20 10:00:00 AM,48.871,,,,
274,01/03/20 10:15:00 AM,49.404,,,,
275,01/03/20 10:30:00 AM,50.290,,,,
276,01/03/20 10:45:00 AM,51.172,,,,
277,01/03/20 11:00:00 AM,51.874,,,,
278,01/03/20 11:15:00 AM,52.925,,,,
279,01/03/20 11:30:00 AM,53.973,,,,
280,01/03/20 11:45:00 AM,55.537,,,,
281,01/03/20 12:00:00 PM,58.993,,,,
282,01/03/20 12:15:00 PM,68.934,,,,
283,01/03/20 12:30:00 PM,64.481,,,,
284,01/03/20 12:45:00 PM,65.509,,,,
285,01/03/20 01:00:00 PM,62.940,,,,
286,01/03/20 01:15:00 PM,63.282,,,,
287,01/03/20 01:30:00 PM,61.398,,,,
288,01/03/20 01:45:00 PM,61.227,,,,
289,01/03/20 02:00:00 PM,60.712,,,,
290,01/03/20 02:15:00 PM,61.741,,,,
291,01/03/20 02:30:00 PM,60.368,,,,
292,01/03/20 02:45:00 PM,59.680,,,,
293,01/03/20 03:00:00 PM,58.820,,,,
294,01/03/20 03:15:00 PM,58.131,,,,
295,01/03/20 03:30:00 PM,57.958,,,,
296,01/03/20 03:45:00 PM,57.096,,,,
297,01/03/20 04:00:00 PM,56.230,,,,
298,01/03/20 04:15:00 PM,55.711,,,,
299,01/03/20 04:30:00 PM,55.189,,,,
300,01/03/20 04:45:00 PM,54.495,,,,
301,01/03/20 05:00:00 PM,53.798,,,,
302,01/03/20 05:15:00 PM,52.925,,,,
303,01/03/20 05:30:00 PM,52.050,,,,
304,01/03/20 05:45:00 PM,51.346,,,,
305,01/03/20 06:00:00 PM,50.819,,,,
306,01/03/20 06:15:00 PM,50.290,,,,
307,01/03/20 06:30:00 PM,49.937,,,,
308,01/03/20 06:45:00 PM,49.582,,,,
309,01/03/20 07:00:00 PM,49.228,,,,
310,01/03/20 07:15:00 PM,49.050,,,,
311,01/03/20 07:30:00 PM,48.695,,,,
312,01/03/20 07:45:00 PM,48.517,,,,
313,01/03/20 08:00:00 PM,48.339,,,,
314,01/03/20 08:15:00 PM,48.160,,,,
315,01/03/20 08:30:00 PM,47.802,,,,
316,01/03/20 08:45:00 PM,47.624,,,,
317,01/03/20 09:00:00 PM,47.624,,,,
318,01/03/20 09:15:00 PM,47.446,,,,
319,01/03/20 09:30:00 PM,47.266,,,,
320,01/03/20 09:45:00 PM,46.908,,,,
321,01/03/20 10:00:00 PM,46.728,,,,
322,01/03/20 10:15:00 PM,46.548,,,,
323,01/03/20 10:30:00 PM,46.369,,,,
324,01/03/20 10:45:00 PM,46.188,,,,
325,01/03/20 11:00:00 PM,45.828,,,,
326,01/03/20 11:15:00 PM,45.648,,,,
327,01/03/20 11:30:00 PM,45.648,,,,
328,01/03/20 11:45:00 PM,45.648,,,,
329,01/04/20 12:00:00 AM,45.648,,,,
330,01/04/20 12:15:00 AM,45.648,,,,
331,01/04/20 12:30:00 AM,45.648,,,,
332,01/04/20 12:45:00 AM,45.648,,,,
333,01/04/20 01:00:00 AM,45.466,,,,
334,01/04/20 01:15:00 AM,45.466,,,,
335,01/04/20 01:30:00 AM,45.648,,,,
336,01/04/20 01:45:00 AM,45.648,,,,
337,01/04/20 02:00:00 AM,45.828,,,,
338,01/04/20 02:15:00 AM,45.648,,,,
339,01/04/20 02:30:00 AM,45.648,,,,
340,01/04/20 02:45:00 AM,46.008,,,,
341,01/04/20 03:00:00 AM,46.369,,,,
342,01/04/20 03:15:00 AM,46.728,,,,
343,01/04/20 03:30:00 AM,47.088,,,,
344,01/04/20 03:45:00 AM,47.446,,,,
345,01/04/20 04:00:00 AM,47.624,,,,
346,01/04/20 04:15:00 AM,47.802,,,,
347,01/04/20 04:30:00 AM,47.624,,,,
348,01/04/20 04:45:00 AM,47.266,,,,
349,01/04/20 05:00:00 AM,47.266,,,,
350,01/04/20 05:15:00 AM,47.446,,,,
351,01/04/20 05:30:00 AM,47.446,,,,
352,01/04/20 05:45:00 AM,47.624,,,,
353,01/04/20 06:00:00 AM,47.982,,,,
354,01/04/20 06:15:00 AM,48.160,,,,
355,01/04/20 06:30:00 AM,48.160,,,,
356,01/04/20 06:45:00 AM,48.160,,,,
357,01/04/20 06:52:06 AM,,0.01,,,
358,01/04/20 07:00:00 AM,48.339,,,,
359,01/04/20 07:13:26 AM,,0.02,,,
360,01/04/20 07:15:00 AM,48.517,,,,
361,01/04/20 07:30:00 AM,48.517,,,,
362,01/04/20 07:45:00 AM,48.695,,,,
363,01/04/20 08:00:00 AM,48.871,,,,
364,01/04/20 08:15:00 AM,49.050,,,,
365,01/04/20 08:30:00 AM,49.404,,,,
366,01/04/20 08:32:01 AM,,0.03,,,
367,01/04/20 08:45:00 AM,50.113,,,,
368,01/04/20 09:00:00 AM,50.643,,,,
369,01/04/20 09:15:00 AM,51.172,,,,
370,01/04/20 09:30:00 AM,51.523,,,,
371,01/04/20 09:45:00 AM,51.874,,,,
372,01/04/20 10:00:00 AM,52.225,,,,
373,01/04/20 10:15:00 AM,52.750,,,,
374,01/04/20 10:30:00 AM,53.100,,,,
375,01/04/20 10:45:00 AM,53.449,,,,
376,01/04/20 11:00:00 AM,53.973,,,,
377,01/04/20 11:15:00 AM,54.495,,,,
378,01/04/20 11:30:00 AM,55.711,,,,
379,01/04/20 11:45:00 AM,55.189,,,,
380,01/04/20 12:00:00 PM,54.322,,,,
381,01/04/20 12:15:00 PM,53.973,,,,
382,01/04/20 12:30:00 PM,53.798,,,,
383,01/04/20 12:45:00 PM,53.623,,,,
384,01/04/20 01:00:00 PM,53.449,,,,
385,01/04/20 01:15:00 PM,53.449,,,,
386,01/04/20 01:30:00 PM,53.274,,,,
387,01/04/20 01:45:00 PM,53.623,,,,
388,01/04/20 02:00:00 PM,54.147,,,,
389,01/04/20 02:15:00 PM,55.189,,,,
390,01/04/20 02:30:00 PM,54.842,,,,
391,01/04/20 02:45:00 PM,55.017,,,,
392,01/04/20 03:00:00 PM,54.669,,,,
393,01/04/20 03:15:00 PM,54.495,,,,
394,01/04/20 03:30:00 PM,54.147,,,,
395,01/04/20 03:45:00 PM,53.798,,,,
396,01/04/20 04:00:00 PM,53.449,,,,
397,01/04/20 04:15:00 PM,53.100,,,,
398,01/04/20 04:30:00 PM,52.750,,,,
399,01/04/20 04:45:00 PM,52.225,,,,
400,01/04/20 05:00:00 PM,51.699,,,,
401,01/04/20 05:15:00 PM,50.995,,,,
402,01/04/20 05:30:00 PM,50.290,,,,
403,01/04/20 05:45:00 PM,49.759,,,,
404,01/04/20 06:00:00 PM,49.228,,,,
405,01/04/20 06:15:00 PM,48.695,,,,
406,01/04/20 06:30:00 PM,48.339,,,,
407,01/04/20 06:45:00 PM,47.802,,,,
408,01/04/20 07:00:00 PM,47.266,,,,
409,01/04/20 07:15:00 PM,46.908,,,,
410,01/04/20 07:30:00 PM,46.369,,,,
411,01/04/20 07:45:00 PM,45.828,,,,
412,01/04/20 08:00:00 PM,45.286,,,,
413,01/04/20 08:15:00 PM,44.922,,,,
414,01/04/20 08:30:00 PM,44.742,,,,
415,01/04/20 08:45:00 PM,44.379,,,,
416,01/04/20 09:00:00 PM,44.195,,,,
417,01/04/20 09:15:00 PM,43.831,,,,
418,01/04/20 09:30:00 PM,43.648,,,,
419,01/04/20 09:45:00 PM,43.648,,,,
420,01/04/20 10:00:00 PM,43.648,,,,
421,01/04/20 10:15:00 PM,43.648,,,,
422,01/04/20 10:30:00 PM,43.648,,,,
423,01/04/20 10:45:00 PM,43.831,,,,
424,01/04/20 11:00:00 PM,43.648,,,,
425,01/04/20 11:15:00 PM,43.648,,,,
426,01/04/20 11:30:00 PM,43.648,,,,
427,01/04/20 11:45:00 PM,43.831,,,,
428,01/05/20 12:00:00 AM,43.648,,,,
429,01/05/20 12:15:00 AM,43.466,,,,
430,01/05/20 12:30:00 AM,43.282,,,,
431,01/05/20 12:45:00 AM,43.282,,,,
432,01/05/20 01:00:00 AM,43.282,,,,
433,01/05/20 01:15:00 AM,43.282,,,,
434,01/05/20 01:30:00 AM,43.282,,,,
435,01/05/20 01:45:00 AM,43.466,,,,
436,01/05/20 02:00:00 AM,43.466,,,,
437,01/05/20 02:15:00 AM,43.466,,,,
438,01/05/20 02:30:00 AM,43.831,,,,
439,01/05/20 02:45:00 AM,43.831,,,,
440,01/05/20 03:00:00 AM,43.831,,,,
441,01/05/20 03:15:00 AM,43.648,,,,
442,01/05/20 03:30:00 AM,43.466,,,,
443,01/05/20 03:45:00 AM,43.099,,,,
444,01/05/20 04:00:00 AM,42.548,,,,
445,01/05/20 04:15:00 AM,41.994,,,,
446,01/05/20 04:30:00 AM,41.625,,,,
447,01/05/20 04:45:00 AM,41.067,,,,
448,01/05/20 05:00:00 AM,40.696,,,,
449,01/05/20 05:15:00 AM,40.321,,,,
450,01/05/20 05:30:00 AM,40.134,,,,
451,01/05/20 05:45:00 AM,39.947,,,,
452,01/05/20 06:00:00 AM,39.760,,,,
453,01/05/20 06:15:00 AM,39.573,,,,
454,01/05/20 06:30:00 AM,39.573,,,,
455,01/05/20 06:45:00 AM,39.384,,,,
456,01/05/20 07:00:00 AM,39.196,,,,
457,01/05/20 07:15:00 AM,39.384,,,,
458,01/05/20 07:30:00 AM,39.196,,,,
459,01/05/20 07:45:00 AM,39.384,,,,
460,01/05/20 08:00:00 AM,39.573,,,,
461,01/05/20 08:15:00 AM,39.760,,,,
462,01/05/20 08:30:00 AM,39.947,,,,
463,01/05/20 08:45:00 AM,40.321,,,,
464,01/05/20 09:00:00 AM,40.509,,,,
465,01/05/20 09:15:00 AM,41.067,,,,
466,01/05/20 09:30:00 AM,41.810,,,,
467,01/05/20 09:45:00 AM,42.732,,,,
468,01/05/20 10:00:00 AM,43.648,,,,
469,01/05/20 10:15:00 AM,44.742,,,,
470,01/05/20 10:30:00 AM,45.648,,,,
471,01/05/20 10:45:00 AM,46.728,,,,
472,01/05/20 11:00:00 AM,47.802,,,,
473,01/05/20 11:15:00 AM,49.228,,,,
474,01/05/20 11:30:00 AM,51.172,,,,
475,01/05/20 11:45:00 AM,52.401,,,,
476,01/05/20 12:00:00 PM,55.884,,,,
477,01/05/20 12:15:00 PM,72.545,,,,
478,01/05/20 12:30:00 PM,63.968,,,,
479,01/05/20 12:45:00 PM,63.968,,,,
480,01/05/20 01:00:00 PM,59.164,,,,
481,01/05/20 01:15:00 PM,60.024,,,,
482,01/05/20 01:30:00 PM,57.096,,,,
483,01/05/20 01:45:00 PM,56.230,,,,
484,01/05/20 02:00:00 PM,56.057,,,,
485,01/05/20 02:15:00 PM,57.785,,,,
486,01/05/20 02:30:00 PM,57.096,,,,
487,01/05/20 02:45:00 PM,56.577,,,,
488,01/05/20 03:00:00 PM,55.711,,,,
489,01/05/20 03:15:00 PM,55.017,,,,
490,01/05/20 03:30:00 PM,54.495,,,,
491,01/05/20 03:45:00 PM,53.973,,,,
492,01/05/20 04:00:00 PM,53.449,,,,
493,01/05/20 04:15:00 PM,52.925,,,,
494,01/05/20 04:30:00 PM,52.225,,,,
495,01/05/20 04:45:00 PM,51.523,,,,
496,01/05/20 05:00:00 PM,50.819,,,,
497,01/05/20 05:15:00 PM,49.937,,,,
498,01/05/20 05:30:00 PM,49.228,,,,
499,01/05/20 05:45:00 PM,48.517,,,,
500,01/05/20 06:00:00 PM,47.802,,,,
501,01/05/20 06:15:00 PM,47.266,,,,
502,01/05/20 06:30:00 PM,46.728,,,,
503,01/05/20 06:45:00 PM,46.188,,,,
504,01/05/20 07:00:00 PM,45.828,,,,
505,01/05/20 07:15:00 PM,45.648,,,,
506,01/05/20 07:30:00 PM,45.466,,,,
507,01/05/20 07:45:00 PM,45.104,,,,
508,01/05/20 08:00:00 PM,44.922,,,,
509,01/05/20 08:15:00 PM,44.742,,,,
510,01/05/20 08:30:00 PM,44.922,,,,
511,01/05/20 08:45:00 PM,45.286,,,,
512,01/05/20 09:00:00 PM,45.466,,,,
513,01/05/20 09:15:00 PM,45.648,,,,
514,01/05/20 09:30:00 PM,46.008,,,,
515,01/05/20 09:45:00 PM,46.188,,,,
516,01/05/20 10:00:00 PM,46.369,,,,
517,01/05/20 10:15:00 PM,46.369,,,,
518,01/05/20 10:30:00 PM,46.188,,,,
519,01/05/20 10:45:00 PM,46.188,,,,
520,01/05/20 11:00:00 PM,46.008,,,,
521,01/05/20 11:15:00 PM,46.008,,,,
522,01/05/20 11:30:00 PM,46.008,,,,
523,01/05/20 11:45:00 PM,46.008,,,,
524,01/06/20 12:00:00 AM,46.008,,,,
525,01/06/20 12:15:00 AM,45.828,,,,
526,01/06/20 12:30:00 AM,45.466,,,,
527,01/06/20 12:45:00 AM,45.286,,,,
528,01/06/20 01:00:00 AM,45.104,,,,
529,01/06/20 01:15:00 AM,44.742,,,,
530,01/06/20 01:30:00 AM,44.379,,,,
531,01/06/20 01:45:00 AM,44.195,,,,
532,01/06/20 02:00:00 AM,44.013,,,,
533,01/06/20 02:15:00 AM,44.013,,,,
534,01/06/20 02:30:00 AM,44.013,,,,
535,01/06/20 02:45:00 AM,43.831,,,,
536,01/06/20 03:00:00 AM,43.648,,,,
537,01/06/20 03:15:00 AM,43.282,,,,
538,01/06/20 03:30:00 AM,43.099,,,,
539,01/06/20 03:45:00 AM,42.732,,,,
540,01/06/20 04:00:00 AM,42.548,,,,
541,01/06/20 04:15:00 AM,42.363,,,,
542,01/06/20 04:30:00 AM,42.179,,,,
543,01/06/20 04:45:00 AM,41.994,,,,
544,01/06/20 05:00:00 AM,41.994,,,,
545,01/06/20 05:15:00 AM,41.810,,,,
546,01/06/20 05:30:00 AM,41.625,,,,
547,01/06/20 05:45:00 AM,41.625,,,,
